"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"St. Martin (French part)","MAF","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","6.9356","6.9594","7.765","9.1597","10.1164","10.8526","11.9094","13.1354","14.0414","15.2257","15.6865","15.7858","16.5093","17.3606","17.532","18.2593","18.7532","19.2085","20.2443","21.8718","22.4611","23.5445","25.2238","25.979","28.1277","29.273","28.9241","30.4657","31.2086","32.8547","33.5686","36.9966","38.277","38.1053","42.829","44.6593","45.3821","46.0199","49.4716","48.9551","52.0418","56.2785","58.5497","58.4924","59.4626","61.1459","61.011","63.8616","65.197","71.8694","67.5867","73.1296","72.3256","70.0459","70.0409","",
"Monaco","MCO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","19.2867","19.3037","20.4197","21.7504","22.9671","24.6434","25.4737","26.0638","27.0507","27.7107","28.8295","28.7675","29.0834","29.3079","29.5521","29.7631","30.5943","31.3215","31.5321","31.3546","31.8171","25.6526","20.4078","17.3631","14.0831","12.2615","10.562","9.6327","8.7879","7.4496","6.8956","7.1817","7.3093","7.8708","7.8917","8.3311","8.112","8.0256","7.9275","7.808","8.5049","8.5348","8.3528","7.4941","8.0409","8.2992","8.4234","8.3058","8.8624","9.1101","8.8484","9.6527","8.2882","8.2074","8.2081","",
"Madagascar","MDG","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.7685","0.7696","0.7884","0.7295","0.7202","0.8004","0.745","0.7678","0.8373","0.9033","0.9974","0.801","0.7405","0.6703","0.8634","0.7886","0.7453","0.8087","0.7469","0.7754","0.9079","0.9706","0.9831","1.0192","1.2553","1.4147","1.359","1.4911","1.6645","1.7076","1.6942","1.7104","1.1663","1.5496","1.6759","1.7881","1.7144","1.8034","1.87","1.7759","1.9684","2.2944","2.8507","3.0496","3.1337","3.4183","3.2513","3.5528","3.2753","4.0111","3.1281","4.103","4.384","4.5942","4.6827","",
"Maldives","MDV","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0099","0.0099","0.0106","0.0126","0.0154","0.0129","0.0128","0.0135","0.0134","0.0144","0.0155","0.0154","0.0153","0.0151","0.0511","0.0564","0.0564","0.0641","0.0782","0.0754","0.0946","0.0981","0.1076","0.1269","0.2725","0.335","0.3404","0.3032","0.3433","0.3428","0.6278","0.5547","0.6721","0.5775","0.7389","0.6848","0.8365","0.878","0.9559","0.9842","1.0537","1.1443","1.4422","1.6213","2.1931","1.5884","1.7341","1.6081","1.3863","1.5153","1.208","1.6808","1.7895","1.7942","1.8824","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","388.9676","413.3463","458.4677","528.8621","530.2081","537.9908","622.5771","645.9781","676.3595","704.4732","713.5173","684.0271","735.4485","777.093","769.219","804.9","825.0283","871.3404","910.1211","958.5664","983.2619","1028.3579","1095.585","1160.127","1246.8466","1286.9506","1327.6757","1386.756","1400.3046","1454.9908","1516.6216","1592.0497","1644.8627","1704.5605","1809.0303","1926.0798","2039.1883","2143.9542","2258.556","2333.6972","2429.4128","2487.7516","2619.0117","2669.8257","2766.3817","2810.6208","2862.4049","2936.2446","2904.2012","2973.6774","2964.2946","3109.3599","3182.5394","3242.4211","3306.1831","",
"Mexico","MEX","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","120.8969","121.2965","133.3843","143.5069","158.3182","166.621","177.7754","183.8286","206.0579","217.9653","241.0408","259.2155","277.7302","261.4111","265.1319","274.3599","269.979","281.3654","280.0141","293.3045","289.6625","307.4851","311.2014","320.3524","346.1731","326.2583","341.9142","360.7276","384.0072","373.0984","396.7431","394.7859","400.9452","420.7099","430.4581","447.327","463.9485","470.8833","472.3027","461.5756","476.9429","486.535","506.2322","494.0171","480.9122","490.4272","496.4682","500.6875","478.1534","493.673","439.0381","452.7201","452.9546","475.5955","475.9921","",
"Marshall Islands","MHL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","",
"Middle income","MIC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3125.7789","3149.4996","3342.5538","3576.3292","3732.5106","3994.9724","4217.0914","4465.1227","4768.2162","4950.9591","4994.2113","4981.8334","5131.8173","5278.4387","5528.2039","5651.217","5889.2025","6206.7706","6473.5524","6668.2769","6971.2384","7159.67","7251.4306","7449.7952","7629.4175","8109.7189","8200.3479","8482.5279","8612.3204","8637.5534","9022.3852","9294.1374","9736.9098","10617.7382","11640.7975","12591.2925","13551.4175","14497.255","14987.3459","15517.4582","16735.4359","17906.4743","18587.5358","19252.5968","19629.7457","19535.2492","19718.2191","20268.0106","21045.8814","21494.9794","21250.1624","22473.1729","22722.9912","23604.7117","24056.6538","",
"North Macedonia","MKD","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","9.2244","8.6594","8.7359","10.1017","10.3919","8.3311","8.7494","9.0251","8.7411","9.899","9.0396","9.7729","8.4176","7.8511","9.1737","9.7262","10.0072","9.6309","9.7581","10.0342","11.1902","9.8986","8.805","9.0417","8.7714","8.717","10.274","9.2518","10.1677","9.3667","9.0375","9.2214","8.6901","9.4421","9.2012","9.6631","9.6474","10.3612","10.1423","9.1214","9.1751","10.2439","9.6203","8.7967","8.3515","7.9328","7.6209","7.9803","7.5427","8.6778","7.5804","7.634","8.2042","8.0203","7.2973","",
"Mali","MLI","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.2471","0.2458","0.2482","0.259","0.2735","0.2866","0.2908","0.2987","0.3028","0.3417","0.3327","0.424","0.3023","0.3254","0.3177","0.3429","0.2759","0.4361","0.2392","0.4047","0.3193","0.3992","0.3638","0.3545","0.3542","0.3639","0.3964","0.3939","0.4092","0.4262","0.796","0.8333","0.8731","0.8969","0.9141","0.9448","1.1347","1.3521","1.5615","2.0073","1.9869","2.1656","2.2712","2.7412","2.9109","3.5312","4.5795","5.1611","5.782","6.1138","6.8432","7.3008","7.4928","7.177","7.4121","",
"Malta","MLT","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.6831","0.6831","0.8563","0.8224","0.7531","0.678","0.7649","0.8091","0.9426","0.9189","1.0211","1.1558","1.3232","0.981","1.3383","1.1693","1.8837","1.9747","2.1477","2.3284","2.3219","2.2182","2.176","2.8133","2.5155","2.3859","2.3312","2.4771","2.384","2.4177","2.135","2.4949","2.3242","2.6135","2.6069","2.6349","2.6594","2.7234","2.7327","2.5185","2.5947","2.5818","2.7244","2.3827","2.3694","1.6722","1.3655","1.5582","1.5674","1.673","1.6204","1.6274","1.7963","1.7877","1.8083","",
"Myanmar","MMR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","4.8125","4.8352","4.7253","3.7662","4.3418","4.2578","4.5509","4.873","5.0494","5.2553","5.5535","5.5045","5.6969","5.5244","6.0369","6.3629","6.6657","5.0601","4.7668","4.7104","4.4326","4.2913","4.5496","5.0874","6.1001","7.4001","7.7815","7.7466","8.4254","9.2448","10.042","8.7748","8.8446","10.9584","10.6311","11.2422","10.4556","10.9238","8.3603","7.7887","8.6324","9.1725","12.5577","14.2206","17.7423","19.7406","22.9806","33.7539","33.5187","34.3911","34.7186","31.8377","31.031","31.241","31.3628","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","236.7855","238.0776","257.5251","292.1181","297.2205","310.0845","361.2404","376.5255","389.3342","406.1117","389.6737","378.2276","422.8778","462.9775","482.1992","514.9543","526.4546","554.0211","567.9889","597.5816","637.1302","659.9115","721.4092","759.0153","812.1589","845.1207","863.4848","905.9302","892.6841","929.1909","969.6435","1015.0826","1035.3489","1065.2831","1138.5266","1215.5205","1281.0357","1342.996","1385.4264","1430.7184","1456.6823","1463.7545","1532.4065","1558.134","1602.6308","1600.19","1645.0072","1732.429","1739.632","1792.2666","1801.2118","1913.5918","1946.8373","1978.2436","2005.9608","",
"Montenegro","MNE","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","5.5788","5.5779","5.1301","5.5144","6.1328","6.3098","6.508","7.4153","7.9996","8.5073","9.3394","8.7512","9.4339","9.682","10.3161","11.9278","13.062","13.8694","14.7068","13.9666","13.1479","14.8583","12.9573","11.9373","10.4063","10.3439","8.7428","8.5693","8.5963","8.6539","9.0405","9.0123","9.658","9.3625","9.577","11.1291","12.7174","13.2104","13.206","13.9287","14.9057","16.236","17.6595","19.1791","19.5303","18.0259","19.1168","21.0753","22.9567","25.3355","22.5155","24.8887","24.9553","27.1526","27.6578","",
"Northern Mariana Islands","MNP","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","",
"Mozambique","MOZ","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3.1582","3.1705","2.9157","3.1029","2.9303","2.5307","2.5683","2.4964","2.1793","2.0589","2.4898","2.1928","2.022","1.8438","1.5537","1.5763","1.5411","1.5403","1.5484","1.5313","1.1619","0.9743","1.1614","1.3511","1.1452","1.2575","1.2134","1.3414","1.2964","1.29","1.571","1.8966","1.9873","2.5256","2.7803","2.6658","2.8271","3.244","3.1494","3.403","3.6056","4.2489","4.7019","5.1174","5.7908","6.4582","8.3319","8.3122","8.0554","8.6293","7.9534","9.1439","10.8972","10.719","10.1127","",
"Mauritania","MRT","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.3332","0.3347","0.3369","0.3492","0.3742","0.3899","0.4024","0.4156","0.4231","0.4793","0.4765","0.4394","0.4108","0.4459","0.6234","0.6187","0.3867","0.7058","0.836","0.8891","0.7071","0.8966","2.2897","2.267","2.3567","2.4527","2.4292","2.3872","2.44","2.5178","1.0582","1.1705","1.2997","1.363","1.4867","1.5383","1.6904","1.8808","2.1028","2.0973","2.1069","2.265","2.5265","2.3153","2.6827","2.757","2.6247","3.809","4.4355","4.4862","4.6354","4.4111","5.0263","4.8274","5.0116","",
"Mauritius","MUS","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.3065","0.3066","0.3358","0.3741","0.4433","0.4618","0.51","0.5919","0.6198","0.624","0.5825","0.6022","0.5545","0.6307","0.6777","0.6364","0.7882","0.8335","0.9229","1.0403","1.1871","1.2714","1.3431","1.4807","1.525","1.5621","1.6364","1.6434","1.8025","2.2091","2.4433","2.5836","2.6372","2.7615","2.7849","2.9793","3.3223","3.4143","3.4879","3.4382","3.6757","3.6565","3.7437","3.8572","3.9905","3.9907","4.0649","4.2071","4.1718","4.2052","3.745","3.9879","4.0499","4.3225","4.4055","",
"Malawi","MWI","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.3457","0.3423","0.3657","0.392","0.411","0.4687","0.448","0.4476","0.4549","0.4576","0.5134","0.5022","0.4296","0.3892","0.3595","0.3771","0.3644","0.4844","0.4285","0.4875","1.5368","1.7679","1.9313","1.9582","2.0402","2.0879","2.2305","2.5128","2.6671","2.7436","3.0984","3.1666","3.1305","3.1575","3.1468","3.5683","3.7866","4.0794","4.2838","4.1579","4.4851","5.7394","5.683","5.0231","4.9718","4.909","4.9059","5.408","5.4582","5.6074","5.2063","6.1189","5.6023","4.7047","4.7949","",
"Malaysia","MYS","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","27.4828","27.8776","14.9216","15.4101","18.4524","19.8435","21.8424","21.4832","27.5649","31.5832","32.769","33.4665","36.1692","41.027","43.1631","42.7161","43.9616","44.797","47.9116","56.6302","64.4242","75.3061","79.2867","79.5011","87.5666","90.9385","103.4299","113.2477","110.6521","119.6769","130.7612","138.4076","146.5505","156.5469","169.5908","181.1171","187.727","204.8805","216.128","197.9123","215.5014","218.2727","219.7969","237.1554","251.3897","252.8595","247.4841","237.8324","254.2848","255.1651","253.08","257.9155","276.9845","282.3786","295.9542","",
"North America","NAC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","4953.1067","4825.6314","5093.781","5298.808","5137.7118","4915.8456","5229.3696","5408.0838","5401.089","5452.0881","5230.8307","5140.9592","4878.7686","4856.4386","5081.6041","5107.6973","5060.1071","5230.2877","5481.8446","5554.7031","5424.3571","5373.8111","5464.4862","5582.4441","5681.9805","5747.6078","5916.5467","6205.3702","6258.9391","6285.5334","6472.0194","6412.1537","6280.9583","6366.777","6439.9085","6470.6592","6364.9368","6467.626","6264.9612","5816.1513","6083.9182","5883.565","5655.0727","5800.1218","5824.3638","5707.5941","5603.362","5551.6362","5731.2589","5577.2905","5015.5361","5316.3576","5391.8592","5185.6227","5210.4048","",
"Namibia","NAM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.7402","0.7406","0.7328","0.758","0.8151","0.8392","0.8676","0.8978","0.9107","1.0502","1.0315","0.9874","0.9162","1","0.9637","1.0575","1.1568","1.7704","1.8045","1.592","1.2486","1.1364","1.2393","1.4319","1.6524","1.7902","1.9616","2.029","2.0938","1.9927","1.9154","2.4506","2.1315","2.2752","2.3976","2.5696","2.5301","2.5986","2.9642","3.0555","2.6845","2.8464","2.9916","3.1042","3.206","3.5661","3.8987","3.7537","3.8098","3.8576","3.5444","3.7053","3.5799","3.6138","3.6498","",
"New Caledonia","NCL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.0776","1.0777","1.1218","1.3275","1.6146","1.3657","1.3513","1.437","1.443","1.5495","1.6693","1.6103","1.1154","1.0093","1.0716","1.4273","1.3676","1.4976","1.4606","1.5925","1.5733","1.7126","1.7311","1.7801","1.8628","1.7041","1.9094","1.767","1.7495","1.6637","2.1568","2.204","2.4531","2.7176","2.4343","2.7003","2.7227","2.7917","2.6974","2.7123","3.5178","3.545","3.5674","3.9255","4.7896","4.5637","4.8748","4.3928","6.0252","5.7837","5.6478","4.6621","4.6157","4.8646","4.9983","",
"Niger","NER","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.2105","0.2067","0.2267","0.2666","0.2495","0.2895","0.3147","0.3504","0.3851","0.4135","0.5133","0.6016","0.6301","0.6929","0.581","0.5981","0.7803","0.7741","0.7996","0.82","0.6205","0.5919","0.5613","0.682","0.5713","0.5519","0.6385","0.642","0.6941","0.6805","0.7016","0.7061","0.7335","0.7968","0.8327","0.7988","0.8016","0.8705","0.9102","1.134","1.4418","1.4738","2.0551","2.0371","2.202","2.1698","2.1674","1.9739","2.0278","2.3731","2.4096","2.8588","3.2178","3.1629","3.2142","",
"Nigeria","NGA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","28.8483","42.6302","55.2513","66.4423","84.002","64.0119","75.2026","66.4674","69.5374","99.4213","89.6006","73.3114","69.8955","69.9893","70.3045","73.2217","71.5459","67.7418","77.0232","79.5161","75.1111","81.3463","89.106","86.6517","80.8977","88.8531","103.6329","100.8221","91.3518","89.9873","100.1949","106.3441","96.2193","107.6154","103.9479","102.9696","92.7246","84.3848","91.5847","80.9174","94.4036","104.0217","102.2558","114.6095","122.7261","118.4539","123.4796","116.0398","121.4082","126.1061","118.9178","130.9005","129.0417","125.8687","131.9101","",
"Nicaragua","NIC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.6554","1.6628","1.7165","1.9014","2.0342","2.0184","2.3111","2.8258","2.5576","1.6834","1.97","2.0782","2.0304","2.2016","1.9993","2.0172","2.3856","2.4124","2.1568","1.7165","1.9647","1.9754","2.2934","2.2505","2.5596","2.7192","2.8846","3.0885","3.5917","3.623","3.7702","3.9936","4.1327","4.5272","4.6436","4.4103","4.6665","4.8378","4.6481","4.5454","4.6711","4.8816","4.8471","4.6389","4.9091","5.4971","5.7223","5.6825","5.1803","5.3239","4.7462","5.1925","5.2612","5.5369","5.7393","",
"Netherlands","NLD","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","134.1426","134.6596","150.4304","156.7448","148.693","140.0102","150.7934","148.4949","153.2916","162.7267","155.113","154.196","143.8991","139.3233","145.4605","149.7301","152.0644","156.3297","156.3213","159.5544","164.8181","170.9412","169.0362","172.2988","173.364","177.6173","187.8531","180.1104","180.8581","176.1509","176.8545","181.4569","181.8328","184.2851","186.7527","182.1833","177.6801","178.8628","179.9447","174.7536","186.1211","174.0725","171.6019","169.3558","161.7631","169.3542","170.7937","168.176","163.095","157.9744","142.1604","145.8948","133.114","122.9178","118.7909","",
"Norway","NOR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","36.3784","35.1004","38.0934","38.6668","37.0863","36.3802","38.5128","39.4819","38.4474","41.2327","39.5359","36.0921","32.6731","32.5463","34.5238","34.983","37.3747","36.0526","37.0671","36.0713","36.3128","33.8195","36.3611","38.5031","40.4825","40.6486","40.9434","43.3041","45.1033","46.7195","41.7695","42.2835","41.5842","44.4457","44.8909","43.3127","44.012","44.9058","47.1048","45.1249","47.9849","46.9389","46.3897","46.8777","46.9905","47.9542","47.3711","47.4084","46.6404","45.3466","43.7079","44.4278","43.5471","41.6042","39.9995","",
"Nepal","NPL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.3337","0.3348","0.4084","0.5472","0.4909","0.4105","0.3535","0.3964","0.377","0.5481","0.6115","0.5364","0.601","0.8273","0.8878","0.6772","0.8956","0.9529","0.9553","0.7676","1.0884","1.3407","1.411","1.5581","1.8967","2.0616","2.1884","2.4175","2.5646","3.3362","3.4194","3.6551","2.9843","3.3881","2.9269","3.2758","2.7125","2.7919","3.0854","4.064","4.785","5.3607","6.2251","6.2963","7.3524","7.3221","10.764","13.1998","14.9259","13.4612","16.4562","17.383","15.0454","15.432","15.8919","",
"Nauru","NRU","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"New Zealand","NZL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","15.4916","15.0987","17.2591","18.6515","19.3606","18.3118","20.1012","20.6523","20.1113","18.3103","18.413","18.2046","19.8876","20.0621","20.4562","21.4536","20.917","22.021","23.3094","23.1637","24.9835","25.6577","27.2952","27.316","27.8936","28.8135","29.8041","31.339","30.4499","32.0316","32.9982","34.9081","35.0031","35.9222","35.5217","36.1921","36.304","35.0899","36.1884","33.4165","33.4445","32.7107","34.7866","34.5807","35.2908","35.3887","34.7426","36.2664","35.6335","37.2453","34.6699","34.7093","32.1246","31.776","31.8146","",
"OECD members","OED","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","10327.7438","10214.476","10692.3959","11268.9182","11021.5283","10639.9438","11275.8597","11500.422","11643.397","11919.8872","11564.466","11274.0364","10880.7832","10827.7698","11179.9012","11265.0188","11244.7421","11504.6481","11851.9028","12013.1751","11891.4781","11916.3668","11927.8489","12018.1141","12225.969","12385.97","12763.781","13035.6719","13035.5333","13085.5107","13400.819","13376.8524","13298.7107","13540.719","13672.2281","13716.5362","13657.4901","13819.1279","13470.4405","12657.9974","13215.0969","12986.88","12803.6175","12856.1283","12624.6163","12557.4039","12485.184","12485.0968","12529.2073","12165.5762","11122.71","11707.0356","11616.9634","11105.9495","11059.5271","",
"Oman","OMN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","7.3515","7.352","7.3593","7.3929","7.7617","25.8635","28.7941","28.7424","23.7634","21.436","12.9018","14.4341","12.5807","14.3171","12.2617","9.5524","11.3448","11.0224","12.2786","12.1871","16.41","19.9145","20.5442","20.701","19.5198","20.1514","20.9585","21.9896","22.1484","25.2192","26.3172","28.482","30.4524","32.1826","31.7775","33.0427","42.1453","45.5705","44.7282","47.1039","51.4932","59.7411","67.4368","70.6326","75.0283","79.3244","80.628","81.3599","84.3771","85.4259","82.166","87.7273","93.1054","95.7346","98.5112","",
"Other small states","OSS","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","29.7817","29.7711","32.8716","37.1572","39.6799","42.2534","44.9693","46.8298","49.9388","51.5768","53.8576","53.9178","54.0596","53.7213","53.244","52.0915","52.0273","52.6859","51.6538","49.5431","57.6511","55.6044","46.0881","42.5011","44.2459","42.4237","44.2433","44.3761","42.0952","41.7872","42.8534","43.5872","42.892","46.8272","47.8869","47.8446","50.7183","54.5124","53.8075","49.407","53.4226","53.6853","52.7338","54.9835","55.4185","52.0157","52.2077","54.1873","55.6892","47.4756","44.3972","46.3465","48.9021","45.763","45.174","",
"Pakistan","PAK","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","17.8574","18.0927","18.8413","20.0487","21.2816","23.5782","22.5038","23.9348","25.128","27.1191","29.0326","31.6088","35.4961","37.8817","39.869","43.9384","47.1462","54.5351","58.7239","63.4662","65.6405","68.126","74.911","83.2937","85.5854","91.8746","96.1688","99.1058","100.0578","109.5793","111.8899","113.9766","113.3313","117.4976","131.4397","133.921","145.311","161.9646","156.377","160.0753","155.6566","155.2393","157.11","160.7989","169.2027","178.2841","196.7976","213.2958","202.3124","198.8407","222.5997","229.1366","235.3725","208.8895","203.9883","",
"Panama","PAN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","2.5998","2.6049","2.8","3.1257","3.1868","3.2602","3.2521","3.2247","3.0665","3.3251","3.1983","2.7791","3.1335","3.5931","3.0011","2.818","2.9145","3.2242","2.4675","2.5774","2.7219","3.14","3.7463","3.8287","4.0734","4.3833","4.4136","4.6401","5.7195","5.006","5.1903","6.2056","5.4104","5.4813","5.5089","7.102","7.4912","7.478","7.2579","8.6753","9.1798","9.9976","10.4475","10.2623","10.7719","10.6313","10.6644","10.1483","9.9261","13.1641","9.7127","10.7711","11.4431","12.7389","12.365","",
"Peru","PER","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","17.4177","17.3804","17.3957","18.4316","19.9895","20.3832","20.8309","20.5261","20.6203","21.5123","22.6303","23.3939","22.9966","19.5105","20.2414","19.5526","21.287","23.0182","23.3072","21.0049","20.8441","20.2383","21.1123","22.2129","22.7871","25.8883","28.4486","28.371","27.2745","29.3146","28.9865","26.9396","28.102","27.5531","31.8204","31.8397","31.49","34.3741","38.9946","41.9747","45.8483","49.1793","49.1215","50.3235","53.2525","54.9014","57.5009","55.2172","55.3468","58.1719","47.5328","59.6288","63.74","65.0789","69.2652","",
"Philippines","PHL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","26.6109","26.8636","27.8202","31.5036","29.9974","32.9113","32.7996","35.7618","36.8336","39.6105","35.6851","33.9426","34.139","36.592","32.337","32.0938","30.1874","37.0019","38.5498","39.9291","42.7042","42.8933","46.6136","50.3182","54.2294","65.3468","68.6946","76.8658","75.5809","73.993","74.2644","71.6919","72.9411","74.7742","75.6877","78.8843","70.973","76.9611","77.7622","78.6456","84.9688","84.5875","89.5021","97.4869","104.0134","113.1874","121.2972","135.646","141.3358","147.9244","136.3845","145.6114","151.7004","162.4527","174.1143","",
